tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt9009420	movie	The Come Up	The Come Up	0	2019	\N	\N	Comedy
tt9009422	tvEpisode	Pussy Meditation	Pussy Meditation	1	2018	\N	31	Adult
tt9009424	short	Bolshoy	Bolshoy	0	2014	\N	16	Short
tt9009426	tvEpisode	Pure Lesbian Lust	Pure Lesbian Lust	1	2018	\N	37	Adult
tt9009428	tvEpisode	The Grand Prize	The Grand Prize	0	2018	\N	\N	Comedy
tt9009430	tvEpisode	Episode dated 17 August 2018	Episode dated 17 August 2018	0	2018	\N	\N	\N
tt9009432	tvEpisode	Lovers In The Backseat	Lovers In The Backseat	1	2018	\N	34	Adult
tt9009434	tvEpisode	La batalla final	La batalla final	0	2017	\N	\N	Comedy
tt9009438	tvEpisode	1st June 2018 Lunchtime News	1st June 2018 Lunchtime News	0	2018	\N	\N	News
tt9009448	tvEpisode	19th July 2018 Afternoon News	19th July 2018 Afternoon News	0	2018	\N	\N	News
tt9009456	short	Echoes of Kerberos	Echoes of Kerberos	0	\N	\N	\N	Drama,Short
tt9009460	tvEpisode	Episode #4.142	Episode #4.142	0	1966	\N	\N	Music
tt9009464	tvEpisode	Episode #5.1	Episode #5.1	0	2018	\N	\N	Drama
tt9009468	tvEpisode	Episode #4.143	Episode #4.143	0	1966	\N	\N	Music
tt9009470	tvEpisode	Solución	Solución	0	2000	\N	\N	Drama
tt9009474	movie	Decoding the Driftless	Decoding the Driftless	0	2018	\N	61	Documentary
tt9009478	tvEpisode	Episode #2.73	Episode #2.73	0	2018	\N	\N	Drama
tt9009482	tvEpisode	Episode #4.144	Episode #4.144	0	1966	\N	\N	Music
tt9009488	tvEpisode	Episode dated 13 September 2018	Episode dated 13 September 2018	0	2018	\N	\N	\N
tt9009490	tvEpisode	Episode #1.4	Episode #1.4	0	2018	\N	\N	Horror
tt9009494	tvEpisode	Episode #4.145	Episode #4.145	0	1966	\N	\N	Music
tt9009506	video	Tales of Mere Existence	Tales of Mere Existence	0	2005	\N	7	Animation,Comedy,Short
tt9009510	movie	Jim Dandy to the Rescue: a Film by Joey Skidmore	Jim Dandy to the Rescue: a Film by Joey Skidmore	0	2018	\N	70	Documentary
tt9009514	tvEpisode	Episode #4.153	Episode #4.153	0	1966	\N	\N	Music
tt9009522	tvEpisode	The Angry King	The Angry King	0	2017	\N	\N	Reality-TV
tt9009526	tvEpisode	Stakeout	Stakeout	0	2017	\N	\N	Reality-TV
tt9009530	tvEpisode	Doggie Drone Deployment	Doggie Drone Deployment	0	2017	\N	\N	Reality-TV
tt9009536	tvEpisode	Episode #1.5	Episode #1.5	0	2018	\N	\N	Horror
tt9009538	tvEpisode	Episode dated 17 September 2018	Episode dated 17 September 2018	0	2018	\N	\N	\N
tt9009542	tvEpisode	Episode dated 18 September 2018	Episode dated 18 September 2018	0	2018	\N	\N	\N
tt9009544	tvEpisode	Episode dated 19 September 2018	Episode dated 19 September 2018	0	2018	\N	\N	Talk-Show
tt9009548	tvEpisode	Episode dated 20 September 2018	Episode dated 20 September 2018	0	2018	\N	\N	\N
tt9009550	tvEpisode	Episode dated 21 September 2018	Episode dated 21 September 2018	0	2018	\N	\N	\N
tt9009552	tvEpisode	Episode #4.152	Episode #4.152	0	1966	\N	\N	Music
tt9009556	movie	Gokko	Gokko	0	2018	\N	\N	\N
tt9009562	tvEpisode	USA-Europe: Nonstop	USA-Europe: Nonstop	0	1992	\N	\N	Documentary
tt9009564	tvEpisode	RBO HMBTQRHNM 3097 AQHDEHMF	RBO HMBTQRHNM 3097 AQHDEHMF	0	2018	\N	\N	Horror
tt9009568	tvEpisode	Brandon, Mason & Jules	Brandon, Mason & Jules	0	2018	\N	\N	Talk-Show
tt9009570	tvEpisode	Episode #4.151	Episode #4.151	0	1966	\N	\N	Music
tt9009572	tvEpisode	3rd June 2018 Evening News	3rd June 2018 Evening News	0	2018	\N	\N	News
tt9009574	tvEpisode	The Laws of Jaws	The Laws of Jaws	0	2018	\N	\N	Documentary
tt9009576	tvEpisode	Episode #1.7	Episode #1.7	0	2018	\N	\N	Horror
tt9009580	tvEpisode	Episode #1.3	Episode #1.3	0	2018	\N	\N	Romance
tt9009582	tvEpisode	Episode #1.4	Episode #1.4	0	2018	\N	\N	Romance
tt9009584	tvEpisode	Episode #1.21	Episode #1.21	0	2018	\N	\N	Comedy,Drama,Horror
tt9009586	tvEpisode	Episode #1.22	Episode #1.22	0	2018	\N	\N	Comedy,Drama,Horror
tt9009588	tvEpisode	Schneeball	Schneeball	0	2018	\N	59	Crime
tt9009590	tvEpisode	SCPMTFA1CL_266374	SCPMTFA1CL_266374	0	2018	\N	\N	Horror
tt9009592	tvEpisode	Episode dated 17 September 2018	Episode dated 17 September 2018	0	2018	\N	210	News,Talk-Show
tt9009594	tvEpisode	October 14th, 2017 - Kowloon City	October 14th, 2017 - Kowloon City	0	2018	\N	\N	Horror
tt9009596	short	È tutto cinema	È tutto cinema	0	2018	\N	14	Comedy,Short
tt9009600	movie	Tonogata goyôjin	Tonogata goyôjin	0	1966	\N	84	\N
tt9009602	tvMovie	2004 Vitalis Sun Bowl	2004 Vitalis Sun Bowl	0	2004	\N	\N	Sport
tt9009604	movie	Göç Yolu (Elveda Balkanlar)	Göç Yolu (Elveda Balkanlar)	0	2018	\N	\N	Drama
tt9009606	tvEpisode	19th July 2018 Evening News	19th July 2018 Evening News	0	2018	\N	\N	News
tt9009608	tvEpisode	Episode #3.3	Episode #3.3	0	2018	\N	\N	Game-Show,Reality-TV
tt9009610	video	Ask a Mayan	Ask a Mayan	0	2012	\N	\N	Comedy,Short
tt9009612	short	Aye	Aye	0	2019	\N	\N	Horror,Short
tt9009614	tvEpisode	SCPMTFA1CL_266355	SCPMTFA1CL_266355	0	2018	\N	\N	Horror
tt9009616	tvEpisode	Willenlos	Willenlos	0	2018	\N	\N	Crime
tt9009618	tvEpisode	Jane Keller, Tani Marsh	Jane Keller, Tani Marsh	0	1954	\N	\N	Comedy,Music
tt9009620	video	Teal Deer Hunting	Teal Deer Hunting	0	2018	\N	\N	News,Short
tt9009622	tvEpisode	Episode #1.12	Episode #1.12	0	1954	\N	\N	Comedy,Music
tt9009624	tvEpisode	Episode #4.12	Episode #4.12	0	1954	\N	\N	Comedy,Music
tt9009628	video	Loose Lips	Loose Lips	0	2013	\N	\N	Comedy,Short
tt9009630	tvEpisode	Episode #4.13	Episode #4.13	0	1954	\N	\N	Comedy,Music
tt9009632	tvEpisode	279 - Jamillah Moore, Cañada College	279 - Jamillah Moore, Cañada College	0	2017	\N	\N	Talk-Show
tt9009634	tvEpisode	Episode #4.14	Episode #4.14	0	1954	\N	\N	Comedy,Music
tt9009638	short	Trieja	Trieja	0	2017	\N	\N	Comedy,Short
tt9009640	tvEpisode	Episode #1.12	Episode #1.12	0	2018	\N	\N	Comedy,Mystery,Romance
tt9009642	tvEpisode	Episode dated 7 August 2018	Episode dated 7 August 2018	0	2018	\N	\N	Drama,Family
tt9009644	tvEpisode	Next Level Facebook Stalking	Next Level Facebook Stalking	0	2018	\N	\N	Comedy
tt9009646	tvEpisode	Episode #4.138	Episode #4.138	0	1966	\N	\N	Music
tt9009648	tvMovie	2005 Insight Bowl	2005 Insight Bowl	0	2005	\N	\N	Sport
tt9009650	tvEpisode	Episode dated 14 August 2018	Episode dated 14 August 2018	0	2018	\N	\N	\N
tt9009652	short	Separation	Separation	0	2018	\N	\N	Drama,Short
tt9009654	short	Missing Pieces	Missing Pieces	0	2018	\N	5	Family,Short
tt9009656	tvEpisode	That Feeling When a Friend Cancels	That Feeling When a Friend Cancels	0	2018	\N	\N	Comedy
tt9009658	tvEpisode	Thora Mathiason	Thora Mathiason	0	1954	\N	\N	Comedy,Music
tt9009660	tvEpisode	Lemar	Lemar	0	2016	\N	\N	Music
tt9009662	tvEpisode	Liz McClarnon	Liz McClarnon	0	2016	\N	\N	Music
tt9009664	tvEpisode	Donna Air	Donna Air	0	2017	\N	\N	Music
tt9009666	tvEpisode	Top 10 Most Embarrassing 90s' Cartoons	Top 10 Most Embarrassing 90s' Cartoons	0	2018	\N	\N	Comedy,Talk-Show
tt9009668	tvEpisode	Neil And Katya	Neil And Katya	0	2017	\N	\N	Music
tt9009670	tvEpisode	Lynda Bellingham	Lynda Bellingham	0	2014	\N	\N	Music
tt9009672	tvEpisode	Ninja Gaiden Sigma - Part 3: No Time	Ninja Gaiden Sigma - Part 3: No Time	0	2018	\N	\N	Comedy,Short,Talk-Show
tt9009674	short	Lunar Fever	Lunar Fever	0	2018	\N	8	Short,Thriller
tt9009676	tvEpisode	Última hora 1	Última hora 1	0	2018	\N	\N	\N
tt9009678	tvEpisode	Gala 2	Gala 2	0	2018	\N	\N	\N
tt9009680	tvEpisode	Joanne Clifton	Joanne Clifton	0	2017	\N	\N	Music
tt9009684	tvEpisode	Mark Dolan	Mark Dolan	0	2016	\N	\N	Music
tt9009686	tvEpisode	The Hobbit: The Battle of Five Armies	The Hobbit: The Battle of Five Armies	0	2018	\N	\N	Comedy
tt9009688	short	Coming home	Coming home	0	2018	\N	17	Drama,Short
tt9009690	tvEpisode	Episode #4.146	Episode #4.146	0	1966	\N	\N	Music
tt9009692	video	Sorriso Eu Gosto - Ao Vivo No Maracanãzinho	Sorriso Eu Gosto - Ao Vivo No Maracanãzinho	0	2014	\N	\N	Music
tt9009694	tvMovie	2007 PetroSun Independence Bowl	2007 PetroSun Independence Bowl	0	2007	\N	\N	Sport
tt9009698	movie	Afghan Wedding	Afghan Wedding	0	2019	\N	\N	Comedy
tt9009704	tvEpisode	Women In Comedy	Women In Comedy	0	1994	\N	\N	Talk-Show
tt9009706	tvEpisode	The African Market Place	The African Market Place	0	1994	\N	\N	Talk-Show
tt9009708	tvEpisode	3rd June 2018 Late News	3rd June 2018 Late News	0	2018	\N	\N	News
tt9009710	tvEpisode	Hollywood Stunts	Hollywood Stunts	0	1994	\N	\N	Talk-Show
tt9009712	tvEpisode	Episode #4.147	Episode #4.147	0	1966	\N	\N	Music
tt9009714	tvEpisode	19th July 2018 Late News	19th July 2018 Late News	0	2018	\N	\N	News
tt9009716	tvEpisode	Credit Counseling	Credit Counseling	0	1994	\N	\N	Talk-Show
tt9009718	tvEpisode	Designing for Hollywood	Designing for Hollywood	0	1994	\N	\N	Talk-Show
tt9009720	short	The Spark & The Fuel	The Spark & The Fuel	0	2019	\N	\N	Comedy,Short
tt9009722	tvEpisode	The Twins are Back	The Twins are Back	0	2018	\N	\N	Reality-TV
tt9009724	tvEpisode	Faith Acting Studios	Faith Acting Studios	0	1994	\N	\N	Talk-Show
tt9009726	tvSeries	Pedal & Paint	Pedal & Paint	0	2018	\N	\N	Reality-TV
tt9009730	tvEpisode	Episode #4.148	Episode #4.148	0	1966	\N	\N	Music
tt9009732	tvEpisode	Episode #4.149	Episode #4.149	0	1966	\N	\N	Music
tt9009740	tvEpisode	Episode #3.36	Episode #3.36	0	1992	\N	\N	Drama
tt9009744	tvEpisode	Episode #3.4	Episode #3.4	0	1995	\N	\N	Family,Musical
tt9009746	tvEpisode	Episode #3.1	Episode #3.1	0	1995	\N	\N	Family,Musical
tt9009748	tvEpisode	Episode #3.2	Episode #3.2	0	1995	\N	\N	Family,Musical
tt9009750	tvEpisode	Episode #3.3	Episode #3.3	0	1995	\N	\N	Family,Musical
tt9009752	tvEpisode	Episode #3.10	Episode #3.10	0	1995	\N	\N	Family,Musical
tt9009754	tvEpisode	Episode #3.6	Episode #3.6	0	1995	\N	\N	Family,Musical
tt9009756	tvEpisode	Episode #3.13	Episode #3.13	0	1995	\N	\N	Family,Musical
tt9009758	tvEpisode	Episode #3.15	Episode #3.15	0	1995	\N	\N	Family,Musical
tt9009760	tvEpisode	Episode #3.7	Episode #3.7	0	1995	\N	\N	Family,Musical
tt9009762	tvEpisode	Episode #3.14	Episode #3.14	0	1995	\N	\N	Family,Musical
tt9009764	tvEpisode	Episode #3.9	Episode #3.9	0	1995	\N	\N	Family,Musical
tt9009766	tvEpisode	Episode #3.11	Episode #3.11	0	1995	\N	\N	Family,Musical
tt9009768	tvEpisode	Episode #3.5	Episode #3.5	0	1995	\N	\N	Family,Musical
tt9009770	tvEpisode	Episode #3.8	Episode #3.8	0	1995	\N	\N	Family,Musical
tt9009772	tvEpisode	Episode #3.12	Episode #3.12	0	1995	\N	\N	Family,Musical
tt9009774	tvEpisode	Episode #3.20	Episode #3.20	0	1995	\N	\N	Family,Musical
tt9009776	tvEpisode	Episode #3.17	Episode #3.17	0	1995	\N	\N	Family,Musical
tt9009778	tvEpisode	Episode #3.19	Episode #3.19	0	1995	\N	\N	Family,Musical
tt9009780	tvEpisode	Episode #3.37	Episode #3.37	0	1992	\N	\N	Drama
tt9009782	tvEpisode	Episode #3.16	Episode #3.16	0	1995	\N	\N	Family,Musical
tt9009784	tvEpisode	Episode #3.18	Episode #3.18	0	1995	\N	\N	Family,Musical
tt9009786	tvEpisode	Episode #3.25	Episode #3.25	0	1995	\N	\N	Family,Musical
tt9009788	tvEpisode	Episode #3.26	Episode #3.26	0	1995	\N	\N	Family,Musical
tt9009790	tvEpisode	Episode #3.24	Episode #3.24	0	1995	\N	\N	Family,Musical
tt9009792	tvEpisode	Episode #3.28	Episode #3.28	0	1995	\N	\N	Family,Musical
tt9009794	tvEpisode	Episode #3.27	Episode #3.27	0	1995	\N	\N	Family,Musical
tt9009796	tvEpisode	Episode #3.21	Episode #3.21	0	1995	\N	\N	Family,Musical
tt9009798	tvEpisode	Episode #3.30	Episode #3.30	0	1995	\N	\N	Family,Musical
tt9009800	tvEpisode	Episode #3.31	Episode #3.31	0	1995	\N	\N	Family,Musical
tt9009802	tvEpisode	Episode #3.22	Episode #3.22	0	1995	\N	\N	Family,Musical
tt9009804	tvEpisode	Episode #3.23	Episode #3.23	0	1995	\N	\N	Family,Musical
tt9009806	tvEpisode	Episode #3.35	Episode #3.35	0	1995	\N	\N	Family,Musical
tt9009808	tvEpisode	Episode #3.40	Episode #3.40	0	1995	\N	\N	Family,Musical
tt9009810	tvEpisode	Episode #3.29	Episode #3.29	0	1995	\N	\N	Family,Musical
tt9009812	tvEpisode	Episode #3.39	Episode #3.39	0	1995	\N	\N	Family,Musical
tt9009814	tvEpisode	Episode #3.32	Episode #3.32	0	1995	\N	\N	Family,Musical
tt9009816	tvEpisode	Episode #3.37	Episode #3.37	0	1995	\N	\N	Family,Musical
tt9009818	tvEpisode	Episode #3.34	Episode #3.34	0	1995	\N	\N	Family,Musical
tt9009820	tvEpisode	Episode #3.38	Episode #3.38	0	1995	\N	\N	Family,Musical
tt9009822	tvEpisode	Episode #3.33	Episode #3.33	0	1995	\N	\N	Family,Musical
tt9009824	tvEpisode	Episode #3.36	Episode #3.36	0	1995	\N	\N	Family,Musical
tt9009830	tvEpisode	Episode #3.38	Episode #3.38	0	1992	\N	\N	Drama
tt9009832	tvEpisode	Episode #3.48	Episode #3.48	0	1995	\N	\N	Family,Musical
tt9009834	tvEpisode	Episode #3.47	Episode #3.47	0	1995	\N	\N	\N
tt9009836	tvEpisode	Episode #3.43	Episode #3.43	0	1995	\N	\N	Family,Musical
tt9009838	tvEpisode	Episode #3.44	Episode #3.44	0	1995	\N	\N	Family,Musical
tt9009840	tvEpisode	Episode #3.46	Episode #3.46	0	1995	\N	\N	Family,Musical
tt9009842	tvEpisode	Episode #3.41	Episode #3.41	0	1995	\N	\N	\N
tt9009844	tvEpisode	Episode #3.50	Episode #3.50	0	1995	\N	\N	Family,Musical
tt9009846	tvEpisode	Episode #3.42	Episode #3.42	0	1995	\N	\N	\N
tt9009848	tvEpisode	Episode #3.52	Episode #3.52	0	1995	\N	\N	Family,Musical
tt9009850	tvEpisode	Episode #3.51	Episode #3.51	0	1995	\N	\N	Family,Musical
tt9009852	tvEpisode	Episode #3.45	Episode #3.45	0	1995	\N	\N	Family,Musical
tt9009854	tvEpisode	Episode #3.55	Episode #3.55	0	1995	\N	\N	Family,Musical
tt9009856	tvEpisode	Episode #3.53	Episode #3.53	0	1995	\N	\N	Family,Musical
tt9009858	tvEpisode	Episode #3.49	Episode #3.49	0	1995	\N	\N	Family,Musical
tt9009860	tvEpisode	Episode #3.59	Episode #3.59	0	1995	\N	\N	Family,Musical
tt9009862	tvEpisode	Episode #3.57	Episode #3.57	0	1995	\N	\N	Family,Musical
tt9009864	tvEpisode	Episode #3.58	Episode #3.58	0	1995	\N	\N	Family,Musical
tt9009866	tvEpisode	Episode #3.54	Episode #3.54	0	1995	\N	\N	Family,Musical
tt9009868	tvEpisode	Bloody Sunday Supershow	Bloody Sunday Supershow	0	2018	\N	\N	News
tt9009870	tvEpisode	Episode #3.60	Episode #3.60	0	1995	\N	\N	Family,Musical
tt9009872	tvEpisode	Episode #3.56	Episode #3.56	0	1995	\N	\N	Family,Musical
tt9009874	tvEpisode	Episode #3.62	Episode #3.62	0	1995	\N	\N	Family,Musical
tt9009876	tvEpisode	Episode #3.67	Episode #3.67	0	1995	\N	\N	Family,Musical
tt9009878	tvEpisode	Episode #3.64	Episode #3.64	0	1995	\N	\N	Family,Musical
tt9009880	tvEpisode	Episode #3.65	Episode #3.65	0	1995	\N	\N	Family,Musical
tt9009882	tvEpisode	Episode #3.73	Episode #3.73	0	1995	\N	\N	Family,Musical
tt9009884	tvEpisode	Episode #3.69	Episode #3.69	0	1995	\N	\N	Family,Musical
tt9009886	tvEpisode	Episode #3.61	Episode #3.61	0	1995	\N	\N	Family,Musical
tt9009888	tvEpisode	Episode #3.70	Episode #3.70	0	1995	\N	\N	Family,Musical
tt9009890	tvEpisode	Episode #3.63	Episode #3.63	0	1995	\N	\N	Family,Musical
tt9009892	tvEpisode	Episode #3.66	Episode #3.66	0	1995	\N	\N	Family,Musical
tt9009894	tvEpisode	Episode #3.79	Episode #3.79	0	1995	\N	\N	Family,Musical
tt9009896	tvEpisode	Episode #3.76	Episode #3.76	0	1995	\N	\N	Family,Musical
tt9009898	tvEpisode	Episode #3.71	Episode #3.71	0	1995	\N	\N	Family,Musical
tt9009900	tvEpisode	Episode #3.77	Episode #3.77	0	1995	\N	\N	Family,Musical
tt9009902	tvEpisode	Episode #3.72	Episode #3.72	0	1995	\N	\N	Family,Musical
tt9009904	tvEpisode	Episode #3.68	Episode #3.68	0	1995	\N	\N	Family,Musical
tt9009906	tvEpisode	Episode #3.74	Episode #3.74	0	1995	\N	\N	Family,Musical
tt9009908	tvEpisode	Episode #3.80	Episode #3.80	0	1995	\N	\N	Family,Musical
tt9009910	tvEpisode	Episode #3.81	Episode #3.81	0	1995	\N	\N	Family,Musical
tt9009912	tvEpisode	Episode #3.78	Episode #3.78	0	1995	\N	\N	Family,Musical
tt9009914	tvEpisode	Episode #3.75	Episode #3.75	0	1995	\N	\N	Family,Musical
tt9009916	tvEpisode	Episode #3.82	Episode #3.82	0	1995	\N	\N	Family,Musical
tt9009918	tvEpisode	Episode #3.88	Episode #3.88	0	1995	\N	\N	Family,Musical
tt9009920	tvEpisode	Episode #3.84	Episode #3.84	0	1995	\N	\N	Family,Musical
tt9009922	tvEpisode	Episode #3.85	Episode #3.85	0	1995	\N	\N	Family,Musical
tt9009924	tvEpisode	Episode #3.83	Episode #3.83	0	1995	\N	\N	Family,Musical
tt9009926	tvEpisode	Episode #3.90	Episode #3.90	0	1995	\N	\N	Family,Musical
tt9009928	tvEpisode	Episode #3.87	Episode #3.87	0	1995	\N	\N	Family,Musical
tt9009930	tvEpisode	Episode #3.91	Episode #3.91	0	1995	\N	\N	Family,Musical
tt9009932	tvEpisode	Episode #3.86	Episode #3.86	0	1995	\N	\N	Family,Musical
tt9009934	tvEpisode	Episode #3.89	Episode #3.89	0	1995	\N	\N	Family,Musical
tt9009936	tvEpisode	Episode #3.92	Episode #3.92	0	1995	\N	\N	Family,Musical
tt9009938	tvEpisode	Episode #3.93	Episode #3.93	0	1995	\N	\N	Family,Musical
tt9009940	tvEpisode	Episode #3.97	Episode #3.97	0	1995	\N	\N	Family,Musical
tt9009942	tvEpisode	Episode #3.94	Episode #3.94	0	1995	\N	\N	Family,Musical
tt9009944	tvEpisode	Episode #3.96	Episode #3.96	0	1995	\N	\N	Family,Musical
tt9009946	tvEpisode	Episode #3.95	Episode #3.95	0	1995	\N	\N	Family,Musical
tt9009948	tvEpisode	Episode #3.98	Episode #3.98	0	1995	\N	\N	Family,Musical
tt9009950	tvEpisode	Episode #3.99	Episode #3.99	0	1995	\N	\N	Family,Musical
tt9009952	tvEpisode	Episode #3.100	Episode #3.100	0	1995	\N	\N	Family,Musical
tt9009954	short	The most ambitious film ever	The most ambitious film ever	0	2018	\N	1	Comedy,Short
tt9009956	video	E.T.I feat. Rockimonsta: I Luh V.S.O.P	E.T.I feat. Rockimonsta: I Luh V.S.O.P	0	2018	\N	\N	Music,Short
tt9009960	tvEpisode	Episode #1.4	Episode #1.4	0	1989	\N	\N	Drama
tt9009962	tvEpisode	Episode #1.5	Episode #1.5	0	2018	\N	\N	Drama,Romance
tt9009966	tvSeries	Available Balance	Available Balance	0	2019	\N	\N	Comedy
tt9009968	tvEpisode	Dis is Not a Place for Dreams	Dis is Not a Place for Dreams	0	2018	\N	\N	Fantasy
tt9009972	short	Mirror	Mirror	0	2018	\N	10	Drama,Short
tt9009974	video	Within a Yard of Hell	Within a Yard of Hell	0	2013	\N	\N	Biography
tt9009976	tvEpisode	Dashing Through the Hells, in a One-Hyena Open Sleigh	Dashing Through the Hells, in a One-Hyena Open Sleigh	0	2018	\N	\N	Fantasy
tt9009978	tvEpisode	Episode dated 27 March 1992	Episode dated 27 March 1992	0	1992	\N	\N	\N
tt9009980	tvEpisode	Episode #3.102	Episode #3.102	0	1995	\N	\N	Family,Musical
tt9009982	tvEpisode	Episode #3.103	Episode #3.103	0	1995	\N	\N	Family,Musical
tt9009984	tvEpisode	Episode #3.101	Episode #3.101	0	1995	\N	\N	Family,Musical
tt9009986	tvEpisode	Episode #3.104	Episode #3.104	0	1995	\N	\N	Family,Musical
tt9009988	tvEpisode	Episode #3.105	Episode #3.105	0	1995	\N	\N	Family,Musical
tt9009990	tvEpisode	Episode #3.108	Episode #3.108	0	1995	\N	\N	Family,Musical
tt9009992	tvEpisode	Episode #3.107	Episode #3.107	0	1995	\N	\N	Family,Musical
tt9009994	tvEpisode	Episode #3.106	Episode #3.106	0	1995	\N	\N	Family,Musical
tt9009996	tvEpisode	Episode #3.109	Episode #3.109	0	1995	\N	\N	Family,Musical
tt9009998	tvEpisode	Episode #3.111	Episode #3.111	0	1995	\N	\N	\N
tt9010000	tvEpisode	Episode #3.112	Episode #3.112	0	1995	\N	\N	Family,Musical
tt9010002	tvEpisode	Episode #3.110	Episode #3.110	0	1995	\N	\N	Family,Musical
tt9010004	tvEpisode	Episode #3.114	Episode #3.114	0	1995	\N	\N	Family,Musical
tt9010006	tvEpisode	Episode #3.113	Episode #3.113	0	1995	\N	\N	\N
tt9010008	short	Tempismo	Tempismo	0	2017	\N	14	History,Short
tt9010010	tvEpisode	Episode #3.115	Episode #3.115	0	1995	\N	\N	Family,Musical
tt9010012	tvEpisode	Episode #3.117	Episode #3.117	0	1995	\N	\N	Family,Musical
tt9010014	tvEpisode	Episode #3.116	Episode #3.116	0	1995	\N	\N	Family,Musical
tt9010016	tvEpisode	Episode #3.118	Episode #3.118	0	1995	\N	\N	Family,Musical
tt9010018	tvEpisode	Episode #3.120	Episode #3.120	0	1995	\N	\N	Family,Musical
tt9010020	tvEpisode	Episode #3.119	Episode #3.119	0	1995	\N	\N	Family,Musical
tt9010028	tvMovie	The Master Plan	The Master Plan	0	2014	\N	60	Documentary
tt9010030	tvEpisode	Episode #3.121	Episode #3.121	0	1995	\N	\N	Family,Musical
tt9010032	tvEpisode	Episode #3.122	Episode #3.122	0	1995	\N	\N	Family,Musical
tt9010034	tvEpisode	Episode #3.127	Episode #3.127	0	1995	\N	\N	Family,Musical
tt9010036	tvEpisode	Episode #3.124	Episode #3.124	0	1995	\N	\N	Family,Musical
tt9010038	tvEpisode	Episode #3.126	Episode #3.126	0	1995	\N	\N	Family,Musical
tt9010040	tvEpisode	Episode #3.123	Episode #3.123	0	1995	\N	\N	Family,Musical
tt9010042	tvEpisode	Episode #3.125	Episode #3.125	0	1995	\N	\N	Family,Musical
tt9010044	tvEpisode	Episode #3.129	Episode #3.129	0	1995	\N	\N	Family,Musical
tt9010046	tvEpisode	Episode #3.128	Episode #3.128	0	1995	\N	\N	Family,Musical
tt9010048	tvEpisode	Episode #3.130	Episode #3.130	0	1995	\N	\N	Family,Musical
tt9010050	tvEpisode	Episode #3.131	Episode #3.131	0	1995	\N	\N	Family,Musical
tt9010052	tvEpisode	Episode #3.133	Episode #3.133	0	1995	\N	\N	Family,Musical
tt9010054	tvEpisode	Episode #3.132	Episode #3.132	0	1995	\N	\N	Family,Musical
tt9010056	tvEpisode	Episode #3.134	Episode #3.134	0	1995	\N	\N	Family,Musical
tt9010058	tvEpisode	Episode #3.135	Episode #3.135	0	1995	\N	\N	Family,Musical
tt9010060	tvEpisode	Ohh Santa	Ohh Santa	1	2012	\N	\N	Adult
tt9010062	tvEpisode	Episode #3.136	Episode #3.136	0	1995	\N	\N	Family,Musical
tt9010064	tvEpisode	Episode #3.137	Episode #3.137	0	1995	\N	\N	Family,Musical
tt9010066	tvEpisode	Episode #3.139	Episode #3.139	0	1995	\N	\N	Family,Musical
tt9010068	tvEpisode	Episode #3.138	Episode #3.138	0	1995	\N	\N	Family,Musical
tt9010070	tvEpisode	Episode #3.140	Episode #3.140	0	1995	\N	\N	Family,Musical
tt9010072	tvEpisode	Chester Morris, Sid Ramin, Marilyn Vanderbur	Chester Morris, Sid Ramin, Marilyn Vanderbur	0	1962	\N	\N	Comedy,Reality-TV
tt9010074	tvEpisode	Episode #4.150	Episode #4.150	0	1966	\N	\N	Music
tt9010076	short	Satellite	Satellite	0	2018	\N	\N	Drama,Short
tt9010078	tvEpisode	Carrie Fisher	Carrie Fisher	0	2018	\N	\N	Biography,Documentary,Mystery
tt9010080	tvEpisode	Episode #3.141	Episode #3.141	0	1995	\N	\N	Family,Musical
tt9010082	tvEpisode	Episode #3.142	Episode #3.142	0	1995	\N	\N	Family,Musical
tt9010084	tvEpisode	Episode #3.143	Episode #3.143	0	1995	\N	\N	Family,Musical
tt9010086	short	The Power of Recognition	The Power of Recognition	0	2018	\N	\N	Documentary,Short
tt9010088	tvEpisode	Episode #3.144	Episode #3.144	0	1995	\N	\N	Family,Musical
tt9010090	tvEpisode	Episode #3.146	Episode #3.146	0	1995	\N	\N	Family,Musical
tt9010092	tvEpisode	Episode #3.145	Episode #3.145	0	1995	\N	\N	Family,Musical
tt9010094	tvEpisode	Episode #3.147	Episode #3.147	0	1995	\N	\N	Family,Musical
tt9010096	tvEpisode	Episode #3.149	Episode #3.149	0	1995	\N	\N	Family,Musical
tt9010098	tvEpisode	Episode #3.148	Episode #3.148	0	1995	\N	\N	Family,Musical
tt9010100	tvEpisode	Episode #3.150	Episode #3.150	0	1995	\N	\N	Family,Musical
tt9010102	tvEpisode	Episode #3.151	Episode #3.151	0	1995	\N	\N	Family,Musical
tt9010104	tvEpisode	Episode #3.152	Episode #3.152	0	1995	\N	\N	Family,Musical
tt9010106	tvEpisode	Episode #3.153	Episode #3.153	0	1995	\N	\N	Family,Musical
tt9010108	tvEpisode	Episode #3.155	Episode #3.155	0	1995	\N	\N	Family,Musical
tt9010110	tvEpisode	Episode #3.154	Episode #3.154	0	1995	\N	\N	Family,Musical
tt9010112	tvEpisode	Episode #3.158	Episode #3.158	0	1995	\N	\N	Family,Musical
tt9010114	tvEpisode	Episode #3.156	Episode #3.156	0	1995	\N	\N	Family,Musical
